pathway	10918.38802.R1.fastq.gz	10918.38895.R1.fastq.gz	10918.38896.R1.fastq.gz	10918.38899.R1.fastq.gz	10918.38903.R1.fastq.gz	10918.39015.R1.fastq.gz	10918.39024.R1.fastq.gz	10918.39025.R1.fastq.gz	10918.39027.R1.fastq.gz	10918.39028.R1.fastq.gz	10918.39029.R1.fastq.gz	10918.39125.R1.fastq.gz	10918.39127.R1.fastq.gz	10918.39130.R1.fastq.gz	10918.39136.R1.fastq.gz
PWY-5188	18020.917265685915	17504.79655366661	7955.450745513391	5974.944269243233	10860.29776358234	5676.506708876787	8348.279947632478	2334.514202273664	8850.695556243121	7466.447320545906	12386.801109450384	2076.582569510984	3853.9092775126614	7685.5768664036505	10743.014715104357
PWY-5189	16001.655766174274	16044.56636592905	6990.768047224978	5392.42093274259	9897.839552790836	4947.4048984238325	8691.278818851062	2001.9218221123735	8640.562174145738	6430.222709365366	11220.901501543873	1744.8280962281165	3469.9096420543187	6869.860776506723	9552.737941458921
PWY-5265	550.303507155421	45.47407244862486	1274.0500339969108	139.72160629004225	228.61789380542018	69.65931723667867	360.80829032970985	6744.6215783286025	76.55860062074579	1394.3041023400997	0.0	5871.79332292367	1634.6590871077408	384.0666513685319	510.73083817281605
PWY-5304	142.84	288.5	8.0	2503.0	42.0	0.84	0.0	1052.25	3268.0000000000005	16.25	371.0	124.24999999999999	3554.5	2157.5	16.0
PWY-5345	1042.1169610934671	9622.629050482514	3775.1230343037337	9227.135090137806	10045.144057397049	6544.770985935389	9054.993097882894	3231.1616231793764	7686.891361267672	654.1670238271972	12749.380057106247	623.5926639332613	1406.125340290714	3747.9575974483087	9154.32551569005
PWY-5347	24462.87392943094	34904.715425736154	18171.97117581876	22344.43726501433	17342.564655397575	14318.531145132918	19430.30783418213	10729.984914007902	9956.262464790181	20977.57194696354	20349.690588361307	9245.452600313987	30262.332657366245	15361.632400967868	21026.50085939197
PWY-5384	17132.154796042854	20473.026505065794	19582.654594974178	13091.821863740925	11683.570438594463	18293.170641280925	11367.252513515767	15478.98144648932	6045.591301971777	26973.011052223203	18518.44225264933	24376.37488166443	21748.254643878965	12597.371864809591	19132.85136478314
PWY-5415	389.7991158630018	110.53848196852863	1078.962894968568	496.99175193521836	862.3841530858657	154.99717609696123	6292.873082617707	506.0901690204829	503.6693466989496	21.227254112435244	1147.4635794035587	37.88512485163481	145.89286894727917	169.2586981819745	1195.3152031899717
PWY-5417	0.0	0.0	0.0	0.0	0.8038483027411842	0.0	0.0	0.0	31.645843218317108	18.98227609709727	47.20223959516007	0.0	0.0	0.0	800.284630749067
PWY-5419	7.992302762554965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9833288933144786	13.763252921492251	0.0	0.0	0.0	0.0	0.0
PWY-5420	13.761932310483099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.955177098157356	15.747578015354854	0.0	0.0	0.0	0.0	0.0
PWY-5430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.386640859064701	12.936441100493777	0.0	0.0	0.0	0.0	0.0
PWY-5431	0.0	0.0	0.0	0.0	0.8038483027411842	0.0	0.0	0.0	31.645843218317108	18.98227609709727	47.20223959516007	0.0	0.0	0.0	800.284630749067
PWY-5484	30776.084280677263	42330.018771255905	20455.369271116684	30393.163084723918	18916.729538294778	19753.774382796862	28788.532572259213	13752.996334197207	12917.716556255256	22233.940443108368	27635.440782173606	10771.543390983656	43524.581799599706	19776.487277104636	24310.304795728905
PWY-5505	24681.725024763895	27703.13369501679	11420.173282375594	4121.917833183907	8935.108150780814	3250.7837719637832	17034.114234385546	1693.5769551330484	11752.075320785694	14284.753838144312	11102.440153216206	4113.2443347033695	17238.0237590519	11285.835112290764	10605.758968236561
PWY-5507	8.717322084973574	0.0	0.0	0.0	14.563299214907714	0.0	0.0	240.10704192991034	42.79429261289053	147.08810485424965	0.0	62.47467314872304	0.0	0.0	675.6300305039583
PWY-5509	17835.154429251772	38856.63285841634	7562.777356755784	15412.1883366521	5829.384026161197	2861.525401599585	5439.573876607108	1648.9547535312236	9953.81467163788	6722.642934122802	10621.289383912685	1946.3310512173998	20323.66586123266	8487.289529644857	6650.375570768348
PWY-5531	1.1991623323457443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.40968686506901	0.0	0.0	0.0	0.0	0.0
PWY-5532	0.0	0.0	0.0	0.0	0.0	34.36495914243037	0.0	0.0	11.919518153478906	56.323177383907534	0.0	0.0	0.0	11.9449538903724	0.0
PWY-5647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4336165693043017	7.000000000000001	0.0	0.0	0.0	0.0	0.0
PWY-5651	3.8666227836374647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.52786555027038	13.66594360086768	0.0	0.0	0.0	0.0	10.999999999999998
PWY-5654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0
PWY-5655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.401865245109312	10.997214397474819	0.0	0.0	0.0	0.0	0.0
